Data;Hora;PRECIPITAÇÃO TOTAL;PRESSAO ATMOSFERICA;PRESSÃO ATMOSFERICA MAX (mB);PRESSÃO ATMOSFERICA MIN (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR BULBO SECO (°C);TEMP PONTO DE ORVALHO (°C);TEMP MAX (°C);TEMP MÍN (°C);TEMP ORVALHO MAX (°C);TEMP ORVALHO MIN (°C);UMIDADE REL. MAX (%);UMIDADE REL. MIN (%);UMIDADE RELATIVA DO AR (%);VENTO DIREÇÃO (gr)°;VENTO RAJADA (m/s);VENTO VELOCIDADE (m/s);Unnamed: 19
2023-01-04;15:00:00;0.0;933.5;934.4;933.5;1496.8;22.1;21.7;22.2;20.1;21.7;20.2;100.0;96.0;97.0;250.0;0.0;0.0;
2023-01-04;16:00:00;0.0;933.3;933.5;933.3;1550.9;22.5;20.9;22.9;21.7;21.7;20.5;97.0;89.0;91.0;252.0;0.0;0.0;
2023-01-04;17:00:00;0.0;932.7;933.3;932.7;1438.7;23.1;21.6;23.2;21.6;22.4;20.3;96.0;90.0;92.0;253.0;5.1;0.1;
2023-01-04;18:00:00;6.0;932.3;932.7;932.3;1045.2;20.9;20.4;23.8;20.5;22.1;19.2;97.0;84.0;97.0;202.0;8.1;0.0;
2023-01-04;19:00:00;2.0;932.5;932.5;932.0;494.2;19.5;19.1;21.4;19.5;21.1;19.0;98.0;96.0;97.0;224.0;8.5;4.9;
2023-01-04;20:00:00;1.4;932.2;932.5;932.2;517.6;19.7;19.0;19.7;19.1;19.1;18.6;98.0;95.0;96.0;192.0;7.9;0.1;
2023-01-04;21:00:00;0.0;932.3;932.3;931.9;615.8;20.0;18.5;20.3;19.6;19.5;18.4;97.0;90.0;91.0;195.0;4.9;0.0;
2023-01-04;22:00:00;0.0;933.1;933.1;932.3;271.2;18.7;16.9;20.1;18.7;18.4;16.9;91.0;87.0;89.0;194.0;8.9;2.6;
2023-01-04;23:00:00;0.0;934.1;934.1;933.1;8.7;17.8;16.3;18.7;17.8;16.8;16.3;91.0;89.0;91.0;199.0;13.4;7.6;
2023-01-05;00:00:00;0.0;934.6;934.6;934.0;8.7;17.2;15.5;17.8;17.2;16.3;15.4;92.0;89.0;89.0;194.0;13.4;7.2;
2023-01-05;01:00:00;0.0;935.2;935.2;934.5;8.7;16.9;15.3;17.2;16.8;15.5;15.2;91.0;88.0;91.0;193.0;13.9;8.7;
2023-01-05;02:00:00;0.0;935.6;935.8;935.2;8.7;16.8;15.0;16.9;16.8;15.3;15.0;91.0;89.0;89.0;193.0;13.7;8.7;
2023-01-05;03:00:00;0.0;935.7;935.8;935.6;8.7;16.6;15.1;16.9;16.6;15.1;14.9;91.0;88.0;91.0;194.0;14.4;7.3;
2023-01-05;04:00:00;0.0;935.4;935.8;935.2;8.7;16.5;15.2;16.7;16.5;15.2;15.0;92.0;90.0;92.0;195.0;11.6;5.1;
2023-01-05;05:00:00;0.0;935.4;935.8;935.2;8.7;16.5;15.2;16.7;16.5;15.2;15.0;92.0;90.0;92.0;195.0;11.6;5.1;
2023-01-05;06:00:00;0.0;935.4;935.8;935.2;8.7;16.5;15.2;16.7;16.5;15.2;15.0;92.0;90.0;92.0;195.0;11.6;5.1;
2023-01-05;07:00:00;0.0;935.4;935.8;935.2;8.7;16.5;15.2;16.7;16.5;15.2;15.0;92.0;90.0;92.0;195.0;11.6;5.1;
2023-01-05;08:00:00;0.0;935.4;935.8;935.2;8.7;16.5;15.2;16.7;16.5;15.2;15.0;92.0;90.0;92.0;195.0;11.6;5.1;
2023-01-05;09:00:00;0.0;935.4;935.8;935.2;8.7;16.5;15.2;16.7;16.5;15.2;15.0;92.0;90.0;92.0;195.0;11.6;5.1;
2023-01-05;10:00:00;0.0;935.4;935.8;935.2;8.7;16.5;15.2;16.7;16.5;15.2;15.0;92.0;90.0;92.0;195.0;11.6;5.1;
2023-01-05;11:00:00;0.0;936.6;935.8;935.2;339.7;18.1;14.9;16.7;16.5;15.2;15.0;92.0;90.0;81.0;251.0;11.6;6.5;
2023-01-05;12:00:00;0.0;937.1;937.1;936.6;1469.7;19.1;15.6;19.3;18.1;15.7;14.8;82.0;78.0;80.0;252.0;11.7;6.4;
